"time","AL","AZ","AR","CA","CO","CT","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","NE","NV","NH","NJ","NM","NY","NC","OH","OK","OR","PA","RI","SC","TN","TX","UT","VA","WA","WV","WI"
2006-06-01,117.984009241697,85.2445631270089,Inf,98.2792420218492,199.316587918082,88.5161106700699,58.8704577395232,95.250508140091,122.285067873303,55.5562880667414,113.622935346306,58.1884179354278,207.07597844286,154.398052202133,107.875227377442,94.6553349608759,97.466700699656,103.971989731638,111.52156121245,165.205104076022,146.176344138771,135.914239672712,115.485280274807,279.298123073308,75.0772257949978,120.266884487008,98.9809551358513,75.8122946989774,77.2671152139324,91.8904641222226,132.78856195414,159.392324367403,74.3936200895704,113.592157400959,155.216235753856,90.9819197213301,106.343879096945,93.4583660658139,144.954467792815,95.5782559518156,92.5878556511234,Inf,163.527008543943
2006-07-01,119.563484561897,72.8035135483743,Inf,101.611655725628,184.889365400941,84.3819220998946,66.1387421503741,100.998913709731,126.018099547511,45.84182711601,117.117235078443,98.1132019941284,173.876712147821,241.958708683838,141.509457047519,93.1304173131172,80.0608218213093,92.6266901943185,105.482169573134,193.784009304669,127.374988727028,90.1402892500897,93.5815802090197,216.180943109116,66.066276821286,140.936569985035,109.646568381336,80.2661945139284,77.9784081160755,89.3872805942073,138.440252244677,139.442029922759,89.4224587981267,127.501126343872,184.168884317233,117.651523304506,98.2908100764726,89.7500139630002,100.946412522274,92.2404251370875,77.3143833303905,Inf,147.937118136569
2006-08-01,132.987858436122,89.3656422958644,Inf,113.983442587616,168.233261349767,91.8859906416927,76.5109419088687,101.137859735091,135.180995475113,51.7023631922212,126.772688762249,89.6589133093939,152.980640858767,223.13566372792,129.367901536773,63.2652512280321,48.6996860460191,90.9466873193379,115.829467177751,187.774808855436,135.654484487762,139.044329741726,102.554656469499,232.956648423416,82.6383054529816,96.4389037235592,109.883780156668,78.2718931400231,85.9647764143332,88.8456543241222,149.162118070985,197.869984583448,99.5518562208693,127.03040863691,182.611498543877,110.85850322649,102.831352839441,92.9276766319057,85.5951490531505,92.3621554184582,81.0382104159918,Inf,150.389987133679
2006-09-01,136.862546621,95.3126893012897,Inf,108.105773582548,167.179951657794,91.4059091623497,64.3453670363426,102.597850625683,99.8303167420815,47.4063309129243,132.415450947906,90.7236788090603,185.429120490394,149.43370032645,98.314874323949,54.1431795345274,98.5215418364707,90.6772763255117,112.328636365029,181.704388056047,165.123977366046,191.930954871952,123.445751285172,289.370793076872,78.5309855553265,121.072390705664,106.494870134443,75.3782851961495,89.2806892624391,86.0569446792507,119.535279221399,139.649939891006,98.4794274148251,127.791162992501,239.394103055026,126.090900319288,107.615602768575,92.088433285193,88.5686697210268,104.02874976989,88.743258764853,Inf,145.1085556178
2006-10-01,124.499638092138,85.4929360349291,Inf,111.993828535369,157.100731992793,87.0091612906227,69.9920532756734,102.76000030105,89.0837104072398,66.5086437706042,118.321284370519,78.9982406761325,194.734721621922,141.214521360976,98.5660780347055,53.9960949165175,59.4101621407555,111.293019915206,106.5918894713,171.257915580883,133.502264558037,175.926261180203,108.392757480828,243.162260307028,87.0516925000538,150.881025769146,105.610636325248,63.9255096023879,84.0617565154834,75.0624571977436,124.382414955289,152.866754063665,71.8261234234375,107.607682113079,184.635092133696,114.341515804322,99.5002070858336,82.492785524832,99.4252488616677,72.343538795444,98.7396685771374,Inf,178.320284044402
2006-11-01,120.265444998612,92.8742912916709,Inf,112.375257641793,165.662695033539,79.2220027826217,65.8444618471278,102.866033472192,68.3257918552036,44.3232687685813,128.339801099358,64.0639400804217,192.209117656442,122.140973171264,95.2411297082281,74.338502355689,53.2432506838726,98.3470289866143,116.181304657401,192.162346086335,159.043309047411,189.958354427519,111.252579455274,266.382481295233,100.707539802878,105.044428660267,94.3482552454001,102.321098541378,86.9628316543255,83.4198561774724,130.092345541696,157.808633416665,57.4988691690797,121.160913919353,130.506963032909,124.582791444809,104.346991384512,82.5140511764291,49.5707504829719,92.796067862764,75.8015166311042,Inf,147.203458537116
2006-12-01,130.709145807706,91.6543213748973,Inf,108.030586558311,160.144071777894,84.7453876586782,64.0484240486317,106.551164779705,69.5701357466063,63.0169199493797,125.361143088313,97.9423560235544,243.455827714276,132.99120867569,134.005459368478,82.9764204259035,89.6163264629311,96.5358532111412,157.016477974129,181.554743699641,162.231116171664,165.584883845237,115.884680207251,218.665756716053,69.2763171866638,134.895634128788,118.563957654037,90.1807047229041,86.4643063377896,78.5582707076396,143.325378577767,129.739503247198,81.9322938244176,128.601605328054,182.896420885452,90.5856607142583,107.922963141692,92.864531529125,96.5362545728486,99.4092527864458,76.0157723977083,Inf,186.1143968413
2007-01-01,144.371125163735,101.877406730018,Inf,123.451085064327,161.216734519767,97.3828879443604,68.1213470703114,104.797089852142,132.070135746606,55.2081907982837,129.70375010296,80.0143453952294,126.13647867528,155.587530896611,118.7831115063,69.5376957167197,72.0079208946985,108.819891950816,132.31427316062,221.454993578378,152.123901404959,187.144122093546,112.021583005302,212.093101931087,92.6342382373612,98.6781532035758,110.607169040458,97.4559537595652,90.0251513820907,80.6764261698158,127.734036928204,149.654180905382,74.6841892287135,121.475439757772,213.303729504913,73.1830499021081,97.8324628104718,91.9226825013994,104.741781871415,87.2548488160655,87.2301117387817,Inf,184.427182970704
2007-02-01,132.74339954089,96.3128631848362,Inf,118.939364290738,159.129176773781,87.8662932451308,72.0263800498944,97.0565252210149,98.9253393665158,76.5757673172092,133.956528320956,68.3266779649526,231.127059674731,185.179137516287,105.865631745927,62.6338245549533,92.3808820213421,90.8538426462525,145.096192592914,227.118496364751,154.534577591821,179.286999949995,122.35436192964,209.882262689475,102.300707847802,109.146320382601,111.973471467013,80.7442063138436,78.09324332977,89.6630582028708,137.857100609324,156.008329386397,66.1589045830031,119.754190508765,150.908506422357,103.260875342329,85.7363423781578,90.5160627821357,93.6877771689346,109.186018963423,83.8957215269317,Inf,168.943553563389
2007-03-01,127.573443889268,114.770350787709,Inf,162.197320884691,170.948176086479,129.069395515365,94.841129606458,127.086380453186,72.8506787330317,69.619686928621,155.108888313237,96.2317106232237,256.57340334432,197.168458088024,114.191775914857,77.7856163212416,107.504616803652,126.577323386478,208.669877066382,262.110218222574,193.8697434581,137.700923205359,140.887831270675,190.973995519211,97.3562961892262,226.452213604941,129.94260505785,113.95674232158,115.066906674916,122.104755539628,168.321488284433,153.452469764911,96.5231083990372,149.584172342686,214.762253643992,102.129079760219,116.10283650014,103.571933348365,107.034889831262,128.228643128158,115.737356563796,Inf,205.913898029084
2007-04-01,145.641890092174,124.906317667608,Inf,174.431259240927,176.426325880725,134.34762442884,89.6588742927908,127.54509622098,163.065610859729,50.4287846740877,186.386273452696,98.7187154964466,274.21022690986,199.335568397789,126.688832775602,100.123660002249,86.5604477045847,135.511667807498,179.031543839324,276.24464034187,191.149051182185,228.578857326233,133.501606709719,218.802539213299,120.31656317051,225.617879074792,152.088808777633,105.779724393479,113.618270606301,113.811203048084,160.573741076805,195.429641225015,106.946423536372,174.53661971336,216.785310023307,125.84523256375,137.695469000365,103.423100665681,111.077734725887,125.369435855746,111.411625667685,Inf,237.381194696487
2007-05-01,151.857011090292,129.594331994846,Inf,153.534148930139,171.448823648363,115.531019462927,95.1191856963965,116.074678916748,145.64479638009,66.9985829070721,170.821579186262,101.767300064261,278.19630325201,165.261928555456,122.740898320717,92.6427306040279,76.3479345518311,133.318676704978,174.357112160937,286.068397695809,189.543089628066,176.963927028094,129.60759825507,212.56027094467,117.575781110294,188.473458125434,146.528880229524,95.2991276109266,91.6712521749539,102.143788636984,178.593134488015,196.072109748887,89.7089991569547,161.977122118405,227.610115595596,123.360500697321,122.204085039553,107.266205207871,117.258582668898,138.696579321689,102.974491679727,Inf,223.484465859184
2007-06-01,131.839716817792,117.045136341217,Inf,148.269832888349,182.54582067179,103.163723878728,97.8064953974763,128.086018594611,96.7760180995475,59.8305742899774,163.232309250024,108.051415881589,242.354252444016,162.705063784864,155.804505946068,84.2079346919264,83.6094019524513,121.194018488324,154.046845461474,289.95937092484,216.958211879037,183.328091531258,140.870874778547,245.106042502093,144.820494726664,242.613340881334,132.834041856805,113.792590362491,93.5964647952096,93.1087096389347,169.441746031378,155.435924656406,93.1548398009533,158.715500508554,278.307393953303,122.824864089437,120.614844550356,100.005686036569,85.9237937780607,131.761202600734,96.129387068039,Inf,232.807313499557
2007-07-01,140.750529166599,120.431244109999,Inf,174.750715093054,210.657604545424,113.437329392675,98.2069242536929,126.501475073841,128.789592760181,117.610629225808,176.72073827014,97.8251259687607,249.313510002197,200.969300989981,128.028736144111,96.3996225592466,149.523341816174,138.770187406874,180.118207587261,265.167644933878,237.523606138242,201.537028970192,149.524867904381,390.189854139177,143.198001326426,195.921388293318,124.083607641294,119.23839983237,121.144306059699,109.996765464221,183.427020736963,158.993566035164,108.705418472981,155.017582337949,245.016543503406,127.24036138439,131.55041409547,100.898506390115,98.8057381823433,143.262646616964,101.656604973492,Inf,248.920892413855
2007-08-01,218.571700608317,190.229577024038,Inf,204.017213315527,240.896413184194,179.786792078387,130.431164501322,153.311664119472,192.138009049774,145.036306513399,217.75731227586,137.83526948346,479.827497724847,229.176440488189,142.981157289896,126.497515580779,158.733331078917,179.232487844811,240.984595563745,338.908789046704,298.150415780625,294.799249840491,174.910615611658,481.303247046349,167.099518174407,329.228488968629,191.906422760788,142.352911616663,149.455730110836,124.448093438878,218.904298268903,250.175998196392,120.84434875052,204.990632217756,394.087812949913,183.391218265925,171.938353635488,116.394488817788,124.532292749051,174.052735532661,129.432040374367,Inf,292.558827477494
2007-09-01,218.495695813732,180.319633381893,Inf,200.930650397225,231.15225181465,187.099503004439,120.354780667051,159.43882303809,168.778280542986,136.933401677935,217.605046280418,124.766831441537,442.343024783588,203.939004492084,178.558215589477,114.113058642705,168.964963929733,187.474146768909,223.911296112245,343.891442936561,257.200788641205,239.205111480033,174.76953306031,408.548861121264,181.145603106508,241.295882733749,198.438915999565,161.333915530498,147.389647016956,127.390999127225,214.614201409767,212.95098633789,131.288178077579,195.750057859448,327.946115225857,187.473761923261,162.490821446338,131.077176828849,148.987261563782,168.993417139669,140.887393691823,Inf,303.74855702465
2007-10-01,226.488231435619,182.847405808007,Inf,189.636614256486,219.785999806929,184.825362170272,126.462011030221,157.212571640744,212.669683257919,137.827225667999,228.657438090829,109.683622157854,370.087426174732,202.850451637554,164.202474439549,121.316985269992,159.716511643338,177.467315570499,249.127653218751,328.519165726078,286.25783466442,214.293050100135,170.680062773567,368.539155553773,142.521539354925,227.699680408946,202.03853097411,129.898159228052,135.712899113529,132.3218451647,236.905650470807,228.331193450464,126.685577968408,200.692569961273,405.195096808883,161.481951488136,155.872806612699,117.589802394067,137.722135320991,156.018519149167,107.269901183233,Inf,299.031399385149
2007-11-01,209.03422089246,222.949383352823,Inf,225.500582425537,230.565478663559,185.880984464592,142.10442198865,170.823235292912,174.60407239819,97.1687818882564,237.748438153658,125.983104590762,430.449908356526,297.801793555897,199.395538583675,119.588889528978,156.941529094097,207.185656768853,269.741520119107,404.203438565382,285.421788733099,229.272943411319,199.521932318431,427.52969677453,188.778646574395,303.61854877874,217.956205823135,110.246184830355,163.810615526788,133.155866567712,256.181990031593,235.617938055208,150.184748320399,213.445699261395,455.319966266899,175.169367013661,158.006061624317,140.425841824554,138.245021192655,165.76159040651,159.636448438375,Inf,345.463113152955
2007-12-01,197.956423576565,201.163347859989,Inf,207.329769871336,234.119271591046,164.719658368887,140.72017909424,154.230160499754,151.357466063348,124.203776034099,241.95854962246,94.8225012999866,319.031905899602,266.873334686379,145.477294463189,104.635401902625,179.09353358985,197.600809246258,215.344206280285,359.573531052207,273.190149075729,239.562530686947,190.636131086658,363.838512916754,170.951125687056,296.147550061114,202.998819556457,138.483885447051,140.243476717922,134.385890285211,247.86944289505,176.178250129933,120.301199120339,209.448660378445,384.050549022158,154.846885736523,156.907373794359,126.529390393108,134.636626783573,146.949871480914,134.435099089982,Inf,319.436651145302
