"time","AL","AZ","AR","CA","CO","CT","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","NE","NV","NH","NJ","NM","NY","NC","OH","OK","OR","PA","RI","SC","TN","TX","UT","VA","WA","WV","WI"
2004-01-01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2004-02-01,78.6789297658863,105.113636363636,111.410256410256,93.75,102.702702702703,80.8631211857018,105.555555555556,82.8947368421053,84.780487804878,94.551724137931,105.42328042328,84.514687100894,105.435897435897,107.692307692308,92.3850574712644,97.5074626865672,100,113.701201201201,74.4444444444444,135.588235294118,122.5,55.1301301301301,101.187551187551,115.909090909091,61.9117647058824,93.8260869565217,96.7741935483871,106.622340425532,117.996044825313,87.4444444444444,94.7010869565217,134.659863945578,87.8378378378378,86.107634543179,143.201754385965,58.75,79.3076109936575,72.5705329153605,109.502164502165,81.9476744186046,113.206627680312,86.0655737704918,108.863636363636
2004-03-01,78.1632653061225,83.75,95.3968253968254,96.5077605321508,103.571428571429,64.9547803617571,86.1742424242424,83.8450292397661,123.076923076923,124.137931034483,107.407407407407,87.9310344827586,102.631578947368,156.495098039216,138.888888888889,82.1428571428571,150.933786078098,109.936406995231,132.407407407407,133.04347826087,138.920454545455,78.9225589225589,116.274970622797,151.871657754011,69.547193877551,195.881006864989,131.129032258065,62.2641509433962,101.351351351351,96.25,112.121212121212,66.6666666666667,102.222222222222,107.826747720365,144.172932330827,88.8888888888889,64.1711229946524,91.1923076923077,110.652680652681,91.7857142857143,80.2144249512671,124.193548387097,117.006269592476
2004-04-01,69.7881828316611,93.521421107628,59.5571095571096,102.5,94.4375,70.9841917389087,113.392857142857,98.5714285714286,110.695187165775,100,103.518518518519,103.194726166329,91.6666666666667,123.690078037904,175.666666666667,64.2452830188679,87.7380952380952,106.150793650794,119.212962962963,100.192307692308,96.6666666666667,42.8636363636364,88.8690476190476,152.878787878788,74.25,55.6530214424951,94.212962962963,89.3617021276596,111.287758346582,85.2380952380952,99.8361998361998,93.0880713489409,74.9155405405405,102.631578947368,175,66.0044977511244,75.9615384615385,97.3050847457627,87.3366013071895,120.238095238095,103.097826086957,144.262295081967,88.9204545454545
2004-05-01,94,75.3103448275862,85.1587301587302,87.3234916559692,90.1785714285714,83.5585585585586,109.84126984127,92.014652014652,84.7283813747228,87.5478927203065,122.222222222222,84.1435185185185,132.894736842105,113.194444444444,176.758620689655,92.8571428571429,53.4562211981567,103.513071895425,85.6960408684547,113.333333333333,146.306818181818,90,125.904761904762,141.666666666667,78.2412965186074,149.636363636364,96.9047619047619,51.7335004177109,97.4358974358974,81.7261904761905,98.4848484848485,101.122448979592,67.4268018018018,97.3684210526316,84.6153846153846,82.6470588235294,89.1457680250784,79.367666232073,96.8131868131868,84.9489795918367,107.826747720365,62.8571428571429,103.448275862069
2004-06-01,95.4570791527313,117.524509803922,121.651785714286,95.0914634146341,104.075091575092,82.6126126126126,97.0089285714286,120.31746031746,191.923076923077,99.2753623188406,142.995169082126,186.111111111111,174.166666666667,112.5,153.869047619048,89.5777178796047,64.8556876061121,92.7731092436975,104,150.833333333333,183.223684210526,95.6111111111111,127.155727155727,120.588235294118,61.9825708061002,92.2962962962963,99.7619047619048,111.808718282368,102.439024390244,101.063829787234,113.030888030888,118.333333333333,103.492063492063,93.2432432432432,115.789473684211,90,79.1176470588235,93.4576271186441,95.8333333333333,122.464126669965,86.1538461538462,143.421052631579,119.886363636364
2004-07-01,83.5884353741497,125.636363636364,104.91452991453,97.7272727272727,81.3419117647059,83.2285115303983,100,114.473684210526,96.3903743315508,108.823529411765,118.187830687831,103.133903133903,180,166.266266266266,182.881773399015,90.3993855606759,78.0185758513932,120.810810810811,108.275862068966,175.294117647059,138.157894736842,118.31550802139,111.789297658863,119.505494505495,99.8529411764706,148.343079922027,97.0588235294118,89.6551724137931,109.423503325942,128.095238095238,153.343782654127,156.290849673203,90.1544401544402,116.964285714286,169.791666666667,88.3870967741936,89.1899766899767,83.5185185185185,103.787878787879,101.479591836735,106.162790697674,134.210526315789,108.799533799534
2004-08-01,89.6419437340153,106.929510155317,100.412087912088,95.030487804878,105.041666666667,97.7777777777778,96.969696969697,98.8304093567251,157.954545454545,103.824476650564,109.259259259259,105.964052287582,133.909090909091,50.4273504273504,204.333333333333,54.7619047619048,98,106.794294294294,133.101851851852,170.242914979757,151.315789473684,73.4848484848485,109.90675990676,128.475935828877,86.5625,113.636363636364,109.411764705882,83.8793103448276,111.655405405405,90,104.112554112554,85.4166666666667,79.6551724137931,99.1541353383459,85.7142857142857,90,86.7322599880739,79.4817470664928,103.174603174603,114.589665653495,106.075581395349,121.842105263158,128.996865203762
2004-09-01,49.3720565149137,93.5049019607843,78.3482142857143,80.941576857629,83.9514066496164,79.3939393939394,73.071852340145,96.0526315789474,112.054409005629,91.6347381864623,108.703703703704,119.852941176471,115.894736842105,146.771771771772,125,77.5729646697389,73.5732009925558,115.277777777778,78.8888888888889,97.6190476190476,100.416666666667,58.8552188552189,69.8484848484848,249.715370018975,57.8125,118.181818181818,114.495798319328,76.1904761904762,100.065789473684,89.7619047619048,120.85597826087,145.833333333333,68.0694980694981,87.241653418124,88.4615384615385,77.6470588235294,71.1636828644501,80.4255319148936,74.2857142857143,98.4883720930233,102.631578947368,78.6885245901639,105.255681818182
2004-10-01,44.8529411764706,97.9166666666667,72.676282051282,82.0454545454545,82.563025210084,58.4119496855346,82.3308270676692,74.7208931419458,100,68.8858695652174,99.8722860791826,73.2272727272727,116,89.5833333333333,72.4137931034483,57.4117647058824,78.6274509803922,67.6190476190476,82,129.166666666667,117.269736842105,83.7662337662338,73.3671171171171,78.5578747628084,78.9522058823529,140.343915343915,84.0336134453781,56.8181818181818,101.351351351351,74.5454545454545,107.796101949025,110,64.8020113136392,73.2142857142857,130.952380952381,85.9722222222222,60.6432360742706,79.4755244755245,77.4242424242424,80.4209183673469,90.5982905982906,81.1253561253561,64.8601398601399
2004-11-01,75.2229654403567,84.7407407407407,62.2222222222222,71.8126385809313,64.6086956521739,60.6364428945074,74.537037037037,71.3900134952767,143.538461538462,86.9565217391304,79.3771043771044,84.469696969697,55.2631578947368,100.757575757576,158.928571428571,58.5714285714286,78.772378516624,63.0952380952381,77.5,111.784897025172,73.4375,56.4814814814815,94.3181818181818,80.3225806451613,61.0909090909091,110.631578947368,98.5714285714286,38.4615384615385,77.9391891891892,69.6301925025329,82.5615763546798,80,61.0810810810811,77.124183006536,110.344827586207,61.5277777777778,75.9615384615385,67.2902097902098,45.7142857142857,76.25,71.2316968130922,52.6315789473684,100
2004-12-01,69.1365007541478,72.9437229437229,56.2121212121212,70,102.6875,49.2424242424242,72.3011363636364,78.2051282051282,70.5882352941177,103.739316239316,92.063492063492,71.9457013574661,64.7727272727273,100.997150997151,85.7142857142857,55.9523809523809,63.8519924098672,84.1176470588235,75.8620689655172,125.714285714286,109.583333333333,79.7058823529412,94.4848484848485,134.893048128342,47,162.648221343874,78.7096774193548,72.4137931034483,82.7280405405405,79.7979797979798,81.8426724137931,55.2295918367347,66.1337209302326,88.562091503268,84.375,80.3676470588235,74.3083003952569,70.2003081664099,81.4285714285714,97.6744186046512,102.325581395349,76.9230769230769,68.75
2005-01-01,92.4534161490683,125.866188769415,120.265151515152,84.788189987163,135.78869047619,101.351351351351,125.453629032258,95.6277056277056,155.244755244755,60.8269394714408,117.752234993614,105.952380952381,121.428571428571,118.476430976431,110.727969348659,113.940092165899,28.9915966386555,90.503003003003,107.448275862069,136.377708978328,131.414473684211,105.990990990991,113.664596273292,162.713472485769,54.8823529411765,131.006864988558,88.3333333333333,60.377358490566,109.099264705882,94.7446808510638,118.303571428571,103.333333333333,126.88098495212,92.6587301587302,188.936781609195,108.75,81.6040548598688,95.2727272727273,78.8095238095238,119.455782312925,100.559910414334,155.10989010989,77.9310344827586
2005-02-01,96.8722271517302,96.7741935483871,101.777777777778,87.2368421052632,121.846846846847,120.570570570571,90.3383458646616,99.7953216374269,144.454545454545,87.2737556561086,98.3333333333333,98.7179487179487,150.285714285714,125.498575498575,121.76724137931,96.7741935483871,144.301075268817,98.2142857142857,107.703703703704,118.840579710145,139.638157894737,40.2777777777778,118.414918414918,135.828877005348,72.7997448979592,160,100.925925925926,88.8888888888889,105.643879173291,87.173579109063,121.428571428571,195.940170940171,92.3850574712644,109.411196911197,131.25,103.75,94.1306755260244,83.2939322301024,91.8300653594771,101.071428571429,109.104403760515,101.612903225806,106.960227272727
2005-03-01,128.775510204082,96.6794380587484,96.0497835497836,90.1219512195122,112.132352941176,109.583333333333,95.5236486486486,89.3162393162393,206.818181818182,111.820652173913,131.666666666667,104.084967320261,93.7012987012987,107.107843137255,122.619047619048,93.1236673773987,109.586466165414,101.071428571429,116.896551724138,150.15479876161,141.228070175439,79.2171717171717,112.554112554113,177.727272727273,65.25,112.421052631579,112.142857142857,118.065268065268,118.218623481781,95.6190476190476,119.256756756757,148.785166240409,87.8632478632479,119.504643962848,160.25641025641,104.411764705882,107.109557109557,89.7377622377622,93.0952380952381,105.230496453901,97.0175438596491,72.1978021978022,96.9938107869142
2005-04-01,70.6800445930881,97.9166666666667,103.571428571429,97.5609756097561,100.929054054054,42.9166666666667,105.982142857143,100.033738191633,141.433566433566,118.965517241379,94.5767195767196,80.5555555555556,115.894736842105,120.094086021505,58.3333333333333,90.0269541778976,106.214285714286,97.2597597597598,100,124.52380952381,139.875,153.545454545455,85.6190476190476,103.333333333333,77.2058823529412,101.851851851852,91.2962962962963,101.861966236346,92.7518427518428,98.7301587301587,110.529556650246,91.1111111111111,107.627627627628,114.495798319328,101.973684210526,105.887096774194,81.6433566433566,89.4882659713168,86.2121212121212,106.452581032413,103.401162790698,155.458089668616,93.5883620689655
2005-05-01,86.4827201783723,120.344827586207,66.6666666666667,92.7616279069767,83.2488738738739,62.9984051036683,95.2116935483871,98.5470085470085,167.181818181818,104.661558109834,106.896551724138,100.326797385621,83.8333333333333,71.1876832844575,78.4827586206897,56.0796645702306,118.016194331984,102.815315315315,100.896551724138,130.804953560372,176.480263157895,41.2121212121212,107.916666666667,134.491978609626,86.7102396514161,84.4054580896686,100.224014336918,101.343101343101,100,101.190476190476,98.4375,106.122448979592,93.963963963964,88.1696428571429,124.384236453202,101.25,87.3397435897436,92.5699300699301,93.716577540107,94.3071705426356,96.5102974828375,126.923076923077,90.625
2005-06-01,81.9254658385093,120.451612903226,158.974358974359,82.7134146341463,111.406995230525,51.3157894736842,113.946759259259,103.947368421053,157.454545454545,96,142.193675889328,113.282051282051,165.454545454545,131.098901098901,138.731527093596,129.904761904762,120,108.585055643879,125.416666666667,147.058823529412,140.625,93.5294117647059,90.9090909090909,147.214076246334,64.8125,76.8633540372671,109.666666666667,87.1794871794872,95.5436720142602,119.708994708995,125,148.333333333333,93.28165374677,111.444256756757,62.0192307692308,139.583333333333,105,103.810541310541,95.4761904761905,85.5654761904762,93.4782608695652,118.421052631579,97.5
2005-07-01,128.445378151261,104.882154882155,54.025641025641,86.25,99.9475524475524,111.036036036036,107.084357084357,110.526315789474,214.160839160839,119.260869565217,119.907407407407,121.455938697318,166.181818181818,122.222222222222,192.388888888889,122.277777777778,104.949944382647,113.690476190476,156.470588235294,163.305322128852,119.090909090909,94.5454545454545,118.392857142857,174.120234604106,96.0294117647059,94.7368421052632,120.686274509804,121.687840290381,114.391447368421,134.802867383513,133.75946969697,167.222222222222,101.162790697674,121.462639109698,115.587044534413,121.25,125.264270613108,91.4545454545455,91.1297852474323,108.163265306122,99.1025641025641,75.6578947368421,139.924568965517
2005-08-01,100.083612040134,109.612903225806,93.9102564102564,77.5,123.28869047619,94.668458781362,89.8026315789474,103.846153846154,129.323725055432,164.705882352941,119.814814814815,130.065359477124,120.215311004785,133.533533533534,101.005747126437,138.809523809524,122.051282051282,86.8778280542986,123,158.947368421053,166.611842105263,75.3872053872054,132.440476190476,210.238095238095,110.569852941176,133.133971291866,120,97.5641025641026,96.2451861360719,102.727272727273,115.920608108108,168.910256410256,111.274131274131,118.344907407407,163.839285714286,131.25,97.5,101.08286252354,105.322128851541,109.480600750939,104.500818330606,120,99.6551724137931
2005-09-01,70.2677224736048,78.9090909090909,55.3571428571429,68.2372505543237,95.6843940714909,76.3929618768329,68.5267857142857,76.6194331983806,158.741258741259,129.97491638796,96.2962962962963,94.47391688771,111.636363636364,107.594086021505,129.813218390805,58,82.2068965517241,83.5960960960961,100.231481481481,123.157894736842,93.2565789473684,79.7222222222222,96.5894465894466,99.331550802139,65.5397727272727,149,78.0952380952381,115.688259109312,79.7175866495507,81.6666666666667,121.443965517241,96.6666666666667,69.3436293436293,92.0112781954887,141.826923076923,81.4990512333966,75.9615384615385,71.8001168907072,61.4357864357864,82.3491098567086,102.173913043478,63.0604288499025,81.6810344827586
2005-10-01,62.2670807453416,73.5,131.913919413919,67.8409090909091,77.5240384615385,37.9245283018868,74.1338112305854,63.5233918128655,143.363636363636,70.4342273307791,96.2962962962963,68.1818181818182,88.3076923076923,127.546296296296,141.857142857143,101.054384017758,61.6379310344828,74.3464052287582,75.7407407407407,108.204334365325,105.756578947368,60.8235294117647,75.974025974026,137.741935483871,80.5366591080877,78,80.3225806451613,53.6251105216623,78.0405405405405,86.2208713272543,90.9646739130435,65.8928571428571,89.6345514950166,73.3430799220273,92.3076923076923,82.2983870967742,72.2133119486768,62.2033898305085,80.1098901098901,79.3792517006803,75.5201958384333,55.5555555555556,78.125
2005-11-01,49.8953427524856,73.1162196679438,78.7946428571429,53.6363636363636,74.7402597402597,53.9339339339339,57.0723684210526,72.4747474747475,137.230769230769,117.21568627451,89.272030651341,80.6818181818182,91.6666666666667,165.475152571927,91.5714285714286,74.2745098039216,54.9275362318841,67.4376299376299,91,126.764705882353,130.47619047619,52.8030303030303,86.9090909090909,101.612903225806,43.8078703703704,94.4805194805195,72.1505376344086,50,71.6216216216216,60.6296296296296,88.9328063241107,84.4444444444444,73.5521235521236,77.4436090225564,116.071428571429,51.25,63.6363636363636,62.3905723905724,73.5064935064935,66.3816689466484,62.1645796064401,57.7935222672065,74.4318181818182
2005-12-01,56.5217391304348,71.037037037037,71.1080586080586,53.109756097561,75.739247311828,53.1330749354005,59.4330400782014,72.0779220779221,88.9705882352941,63,78.6717752234994,94.7179487179487,115.714285714286,91.2442396313364,125,80.8731039585646,44.2275042444822,52.6388888888889,94.4444444444444,88.7719298245614,84.9090909090909,70.4901960784314,79.2905405405405,129.74358974359,38.4724857685009,80.2105263157895,57.9411764705882,50.6410256410256,53.277027027027,62.9090909090909,74.2014742014742,92.2549019607843,58.7994971715902,61.1263736263736,46.1538461538462,77.7493606138108,71.25,60.0644122383253,74.025974025974,57.9081632653061,62.3481781376518,52.6315789473684,64.3181818181818
