geo,geo.type,geo.description,date,mdri.log.diff,mdri.cum
US,Country,US,2013-10-08,0.0370568742670689,-0.722143224133111
US,Country,US,2013-10-09,-0.0700444782598414,-0.792187702392952
US,Country,US,2013-10-10,-0.0479465537513257,-0.840134256144278
US,Country,US,2013-10-11,-0.0531718817173242,-0.893306137861602
US,Country,US,2013-10-12,-0.118598736420015,-1.01190487428162
US,Country,US,2013-10-13,-0.00995542385064704,-1.02186029813226
US,Country,US,2013-10-14,0.254046684015632,-0.767813614116631
US,Country,US,2013-10-15,-0.00458759475580953,-0.772401208872441
US,Country,US,2013-10-16,-0.0477469881807456,-0.820148197053187
US,Country,US,2013-10-17,-0.028533535962204,-0.84868173301539
US,Country,US,2013-10-18,-0.06197932169596,-0.91066105471135
US,Country,US,2013-10-19,-0.107698336021197,-1.01835939073255
US,Country,US,2013-10-20,0.023117005433555,-0.995242385298992
US,Country,US,2013-10-21,0.262492628608225,-0.732749756690768
US,Country,US,2013-10-22,0.00142103830429953,-0.731328718386468
US,Country,US,2013-10-23,0.014443470744219,-0.716885247642249
US,Country,US,2013-10-24,-0.0791560622177286,-0.796041309859978
US,Country,US,2013-10-25,-0.0788616860519401,-0.874902995911918
US,Country,US,2013-10-26,-0.142628237044742,-1.01753123295666
US,Country,US,2013-10-27,0.0403855848480414,-0.977145648108618
US,Country,US,2013-10-28,0.230488558641543,-0.746657089467076
US,Country,US,2013-10-29,0.0575559299697789,-0.689101159497297
US,Country,US,2013-10-30,-0.16597118865798,-0.855072348155277
US,Country,US,2013-10-31,-0.0931228979903872,-0.948195246145664
US,Country,US,2013-11-02,-0.0897417849491451,-1.03793703109481
US,Country,US,2013-11-03,-0.00112402863336166,-1.03906105972817
US,Country,US,2013-11-04,0.200499872836062,-0.838561186892109
US,Country,US,2013-11-05,-0.0254488823098345,-0.864010069201943
US,Country,US,2013-11-06,-0.0349688802308619,-0.898978949432805
US,Country,US,2013-11-07,-0.0166701401915539,-0.915649089624359
US,Country,US,2013-11-08,-0.204903370966309,-1.12055246059067
US,Country,US,2013-11-09,-0.0243266760659863,-1.14487913665665
US,Country,US,2013-11-10,0.123306723562918,-1.02157241309374
US,Country,US,2013-11-11,0.0718628585469565,-0.949709554546781
US,Country,US,2013-11-12,0.0422054867692949,-0.907504067777486
US,Country,US,2013-11-13,-0.0664648478540085,-0.973968915631494
US,Country,US,2013-11-14,-0.0032617669115993,-0.977230682543093
US,Country,US,2013-11-15,-0.00866726751299987,-0.985897950056093
US,Country,US,2013-11-16,-0.179145208185781,-1.16504315824187
US,Country,US,2013-11-17,0.130280194508781,-1.03476296373309
US,Country,US,2013-11-18,0.119907997970536,-0.914854965762557
US,Country,US,2013-11-19,-0.0097329349201868,-0.924587900682744
US,Country,US,2013-11-20,-0.0482277062770097,-0.972815606959753
US,Country,US,2013-11-21,-0.0487005805568354,-1.02151618751659
US,Country,US,2013-11-22,-0.112429632175923,-1.13394581969251
US,Country,US,2013-11-23,-0.0785802649630401,-1.21252608465555
US,Country,US,2013-11-24,0.0164397082580674,-1.19608637639748
US,Country,US,2013-11-25,0.114053247119741,-1.08203312927774
US,Country,US,2013-11-26,0.0381165592048328,-1.04391657007291
US,Country,US,2013-11-27,-0.179568326669453,-1.22348489674236
US,Country,US,2013-11-28,-0.268448640747966,-1.49193353749033
US,Country,US,2013-11-29,0.0633985377416204,-1.42853499974871
US,Country,US,2013-11-30,0.163400886695303,-1.26513411305341
US,Country,US,2013-12-02,0.154874277528918,-1.11025983552449
US,Country,US,2013-12-03,0.0498432621361757,-1.06041657338831
US,Country,US,2013-12-04,-0.0143907239550695,-1.07480729734338
US,Country,US,2013-12-05,0.0683595146388568,-1.00644778270453
US,Country,US,2013-12-06,-0.229682538019004,-1.23613032072353
US,Country,US,2013-12-07,-0.0659175631021455,-1.30204788382568
US,Country,US,2013-12-08,0.0710502564725197,-1.23099762735316
US,Country,US,2013-12-09,0.155645556310034,-1.07535207104312
US,Country,US,2013-12-10,-0.00897968378161244,-1.08433175482474
US,Country,US,2013-12-11,-0.000142116111013867,-1.08447387093575
US,Country,US,2013-12-12,0.0463171533646204,-1.03815671757113
US,Country,US,2013-12-13,-0.0189044539522965,-1.05706117152343
US,Country,US,2013-12-14,-0.294472393249317,-1.35153356477274
US,Country,US,2013-12-15,0.131648077508783,-1.21988548726396
US,Country,US,2013-12-16,0.191794426560369,-1.02809106070359
US,Country,US,2013-12-17,-0.117526448201272,-1.14561750890486
US,Country,US,2013-12-18,-0.00398472864914547,-1.14960223755401
US,Country,US,2013-12-19,-0.00800365424869297,-1.1576058918027
US,Country,US,2013-12-20,-0.067412288831632,-1.22501818063433
US,Country,US,2013-12-21,-0.0953354822532213,-1.32035366288755
US,Country,US,2013-12-22,0.0425120352626298,-1.27784162762492
US,Country,US,2013-12-23,0.101734807714661,-1.17610681991026
US,Country,US,2013-12-24,-0.066210840099953,-1.24231766001022
US,Country,US,2013-12-25,-0.283906188267863,-1.52622384827808
US,Country,US,2013-12-26,0.459734975383134,-1.06648887289495
US,Country,US,2013-12-27,0.154857474411472,-0.911631398483474
US,Country,US,2013-12-28,0.0247885064011578,-0.886842892082316
US,Country,US,2013-12-29,-0.00437026066886907,-0.891213152751185
US,Country,US,2013-12-30,0.0421660085361368,-0.849047144215048
US,Country,US,2013-12-31,-0.0545898068018807,-0.903636951016929
US,Country,US,2014-01-02,0.305232761611291,-0.598404189405638
US,Country,US,2014-01-03,-0.0444223740032923,-0.64282656340893
US,Country,US,2014-01-04,-0.162748728588015,-0.805575291996945
US,Country,US,2014-01-05,0.20701353542537,-0.598561756571575
US,Country,US,2014-01-06,-0.0086908606551086,-0.607252617226684
US,Country,US,2014-01-07,0.00429731246875867,-0.602955304757925
US,Country,US,2014-01-08,-0.035769827038268,-0.638725131796193
US,Country,US,2014-01-09,0.0786555988859278,-0.560069532910265
US,Country,US,2014-01-10,-0.11762742093168,-0.677696953841946
US,Country,US,2014-01-11,-0.0721474464224481,-0.749844400264394
US,Country,US,2014-01-12,0.0525429814011942,-0.697301418863199
US,Country,US,2014-01-13,0.119912809497556,-0.577388609365644
US,Country,US,2014-01-14,0.0244921975228,-0.552896411842844
US,Country,US,2014-01-15,-0.0246291162398607,-0.577525528082704
US,Country,US,2014-01-16,-0.0728867809505044,-0.650412309033209
US,Country,US,2014-01-17,0.02990664808297,-0.620505660950239
US,Country,US,2014-01-18,-0.0613321328912261,-0.681837793841465
US,Country,US,2014-01-19,0.0419550478949456,-0.639882745946519
US,Country,US,2014-01-20,0.0475399636735372,-0.592342782272982
US,Country,US,2014-01-21,-0.0577249516337075,-0.65006773390669
US,Country,US,2014-01-22,0.0967324367689305,-0.553335297137759
US,Country,US,2014-01-23,-0.0342965184928194,-0.587631815630578
US,Country,US,2014-01-24,-0.134532555562978,-0.722164371193556
US,Country,US,2014-01-25,0.0603995306831099,-0.661764840510447
US,Country,US,2014-01-26,-0.00358619202281277,-0.665351032533259
US,Country,US,2014-01-27,0.0552753521088776,-0.610075680424382
US,Country,US,2014-01-28,0.0675427976048818,-0.5425328828195
US,Country,US,2014-01-29,-0.0492812418736579,-0.591814124693158
US,Country,US,2014-01-30,-0.0180481491036449,-0.609862273796803
US,Country,US,2014-01-31,-0.140722045380362,-0.750584319177165
US,Country,US,2014-02-02,-0.0552507677337021,-0.805835086910867
US,Country,US,2014-02-03,0.131115314476258,-0.674719772434609
US,Country,US,2014-02-04,0.0592943031978495,-0.615425469236759
US,Country,US,2014-02-05,-0.0181432019213951,-0.633568671158155
US,Country,US,2014-02-06,-0.0185471794373626,-0.652115850595517
US,Country,US,2014-02-07,-0.0227360833421777,-0.674851933937695
US,Country,US,2014-02-08,-0.113379016234217,-0.788230950171912
US,Country,US,2014-02-09,0.0940124421767666,-0.694218507995145
US,Country,US,2014-02-10,0.0152925809074655,-0.67892592708768
US,Country,US,2014-02-11,0.0363581801180662,-0.642567746969613
US,Country,US,2014-02-12,-0.0914468185047355,-0.734014565474349
US,Country,US,2014-02-13,0.0281450901700513,-0.705869475304298
US,Country,US,2014-02-14,-0.130710157629453,-0.836579632933751
US,Country,US,2014-02-15,0.0520352382210204,-0.78454439471273
US,Country,US,2014-02-16,0.0703022749552575,-0.714242119757473
US,Country,US,2014-02-17,-0.0495645467880669,-0.76380666654554
US,Country,US,2014-02-18,0.122867838268003,-0.640938828277537
US,Country,US,2014-02-19,0.0109299409409971,-0.63000888733654
US,Country,US,2014-02-20,-0.0642514908385567,-0.694260378175097
US,Country,US,2014-02-21,-0.0278252407191075,-0.722085618894204
US,Country,US,2014-02-22,0.023171870217339,-0.698913748676865
US,Country,US,2014-02-23,0.0506486181597363,-0.648265130517129
US,Country,US,2014-02-24,0.0749045288005928,-0.573360601716536
US,Country,US,2014-02-25,-0.021239233889989,-0.594599835606525
US,Country,US,2014-02-26,-0.0537915814562832,-0.648391417062809
US,Country,US,2014-02-27,0.0109299409409971,-0.637461476121811
US,Country,US,2014-02-28,-0.0451888844985764,-0.682650360620388
US,Country,US,2014-03-02,0.0867217846247347,-0.595928575995653
US,Country,US,2014-03-03,0.0448601181856689,-0.551068457809984
US,Country,US,2014-03-04,-0.0187192210645018,-0.569787678874486
US,Country,US,2014-03-05,0.0216052419788732,-0.548182436895613
US,Country,US,2014-03-06,-0.0408918826826864,-0.589074319578299
US,Country,US,2014-03-07,-0.0933676425774495,-0.682441962155749
US,Country,US,2014-03-08,-0.0128380851454114,-0.69528004730116
US,Country,US,2014-03-09,0.0688568058631134,-0.626423241438047
US,Country,US,2014-03-10,0.09966319692962,-0.526760044508427
US,Country,US,2014-03-11,-0.0177849715448068,-0.544545016053234
US,Country,US,2014-03-12,0.0291397658181219,-0.515405250235112
US,Country,US,2014-03-13,-0.0575257019315577,-0.572930952166669
US,Country,US,2014-03-14,-0.117950279317176,-0.690881231483845
US,Country,US,2014-03-15,-0.0428172822937416,-0.733698513777587
US,Country,US,2014-03-16,0.103330453123872,-0.630368060653715
US,Country,US,2014-03-17,0.121872077096765,-0.50849598355695
US,Country,US,2014-03-18,-0.0609548248155614,-0.569450808372511
US,Country,US,2014-03-19,0.0112538707070039,-0.558196937665507
US,Country,US,2014-03-20,-0.0917654928438571,-0.649962430509364
US,Country,US,2014-03-21,-0.0877602770129786,-0.737722707522343
US,Country,US,2014-03-22,0.0797254269333725,-0.657997280588971
US,Country,US,2014-03-23,0.0738088580536376,-0.584188422535333
US,Country,US,2014-03-24,0.00740954192870783,-0.576778880606625
US,Country,US,2014-03-25,0.0578447049431805,-0.518934175663445
US,Country,US,2014-03-26,-0.0582520535620447,-0.577186229225489
US,Country,US,2014-03-27,-0.0228579053596496,-0.600044134585139
US,Country,US,2014-03-28,-0.091243849033783,-0.691287983618922
US,Country,US,2014-03-29,-0.0604577941426096,-0.751745777761532
US,Country,US,2014-03-30,0.178570535856311,-0.57317524190522
US,Country,US,2014-03-31,-0.0188428951354904,-0.592018137040711
US,Country,US,2014-04-02,-0.0366492265549108,-0.628667363595621
US,Country,US,2014-04-03,0.00733179395396813,-0.621335569641653
US,Country,US,2014-04-04,-0.117655180443044,-0.738990750084698
US,Country,US,2014-04-05,-0.0561422561583797,-0.795133006243077
US,Country,US,2014-04-06,-0.00864900217239277,-0.80378200841547
US,Country,US,2014-04-07,0.221888423210188,-0.581893585205282
US,Country,US,2014-04-08,-0.0434529717566405,-0.625346556961923
US,Country,US,2014-04-09,-0.049147897566035,-0.674494454527958
US,Country,US,2014-04-10,0.0370667928858817,-0.637427661642076
US,Country,US,2014-04-11,-0.106012713395518,-0.743440375037594
US,Country,US,2014-04-12,-0.0792163492144484,-0.822656724252042
US,Country,US,2014-04-13,0.0960923778210306,-0.726564346431012
US,Country,US,2014-04-14,0.13780762629572,-0.588756720135292
US,Country,US,2014-04-15,-0.0780745616510997,-0.666831281786391
US,Country,US,2014-04-16,0.0777689615074543,-0.589062320278937
US,Country,US,2014-04-17,-0.172647578490311,-0.761709898769248
US,Country,US,2014-04-18,0.0180502975919976,-0.743659601177251
US,Country,US,2014-04-19,-0.114977914302007,-0.858637515479258
US,Country,US,2014-04-20,0.0547320731303893,-0.803905442348869
US,Country,US,2014-04-21,0.233171129303669,-0.5707343130452
US,Country,US,2014-04-22,-0.0691943702790173,-0.639928683324217
US,Country,US,2014-04-23,0.00360382601409863,-0.636324857310118
US,Country,US,2014-04-24,-0.00749663097775574,-0.643821488287874
US,Country,US,2014-04-25,-0.0542056356628103,-0.698027123950684
US,Country,US,2014-04-26,-0.00841746961270807,-0.706444593563392
US,Country,US,2014-04-27,0.0156448807990053,-0.690799712764387
US,Country,US,2014-04-28,0.0910977783332273,-0.59970193443116
US,Country,US,2014-04-29,-0.010418249727099,-0.610120184158259
US,Country,US,2014-04-30,-0.0259118448423692,-0.636032029000628
US,Country,US,2014-05-02,-0.0992514717017949,-0.735283500702423
US,Country,US,2014-05-03,-0.00460477773058683,-0.73988827843301
US,Country,US,2014-05-04,0.157606461379501,-0.582281817053509
US,Country,US,2014-05-05,0.0641940731489473,-0.518087743904562
US,Country,US,2014-05-06,-0.0109460736161203,-0.529033817520682
US,Country,US,2014-05-07,-0.0225750332927432,-0.551608850813425
US,Country,US,2014-05-08,-0.117211494786964,-0.668820345600389
US,Country,US,2014-05-09,-0.0175479111618072,-0.686368256762196
US,Country,US,2014-05-10,-0.0771706003282417,-0.763538857090438
US,Country,US,2014-05-11,-0.0477250321571993,-0.811263889247637
US,Country,US,2014-05-12,0.325257706093014,-0.486006183154623
US,Country,US,2014-05-13,-0.125735934817618,-0.611742117972241
US,Country,US,2014-05-14,0.11247825728836,-0.49926386068388
US,Country,US,2014-05-15,-0.0948062747220279,-0.594070135405908
US,Country,US,2014-05-16,-0.0334316175673841,-0.627501752973292
US,Country,US,2014-05-17,-0.174384038107455,-0.801885791080747
US,Country,US,2014-05-18,0.149751845437938,-0.652133945642809
US,Country,US,2014-05-19,0.0458456278848294,-0.60628831775798
US,Country,US,2014-05-20,-0.00940942247422633,-0.615697740232206
US,Country,US,2014-05-21,0.0833971545120939,-0.532300585720112
US,Country,US,2014-05-22,-0.0738920977427536,-0.606192683462866
US,Country,US,2014-05-23,-0.0810776938319106,-0.687270377294777
US,Country,US,2014-05-24,-0.0804690737122429,-0.767739451007019
US,Country,US,2014-05-25,0.0281084735002037,-0.739630977506816
US,Country,US,2014-05-26,0.0682366165417904,-0.671394360965025
US,Country,US,2014-05-27,0.138756904742938,-0.532637456222087
US,Country,US,2014-05-28,-0.0225254993858825,-0.55516295560797
US,Country,US,2014-05-29,-0.031756537558621,-0.586919493166591
US,Country,US,2014-05-30,-0.121198725331644,-0.708118218498235
US,Country,US,2014-05-31,0.0131905506393561,-0.694927667858879
US,Country,US,2014-06-02,0.122067204430366,-0.572860463428513
US,Country,US,2014-06-03,0.021915212053749,-0.550945251374764
US,Country,US,2014-06-04,-0.0333779538280729,-0.584323205202836
US,Country,US,2014-06-05,-0.0496152091991882,-0.633938414402025
US,Country,US,2014-06-06,-0.159261923229264,-0.793200337631289
US,Country,US,2014-06-07,-0.0298312648276279,-0.823031602458917
US,Country,US,2014-06-08,0.0855960782912279,-0.737435524167689
US,Country,US,2014-06-09,0.134290519479925,-0.603145004687764
US,Country,US,2014-06-10,-0.0321992883623296,-0.635344293050093
US,Country,US,2014-06-11,-0.0022991997961818,-0.637643492846275
US,Country,US,2014-06-12,-0.0322579088928118,-0.669901401739087
US,Country,US,2014-06-13,-0.0667473137711273,-0.736648715510214
US,Country,US,2014-06-14,-0.0496398768032353,-0.786288592313449
US,Country,US,2014-06-15,0.0536048060206187,-0.732683786292831
US,Country,US,2014-06-16,0.159823322864318,-0.572860463428512
US,Country,US,2014-06-17,0.0183878422769033,-0.554472621151609
US,Country,US,2014-06-18,-0.0404068821556155,-0.594879503307225
US,Country,US,2014-06-19,0.0719892377480459,-0.522890265559179
US,Country,US,2014-06-20,-0.22700522616754,-0.749895491726718
US,Country,US,2014-06-21,-0.11733548454604,-0.867230976272758
US,Country,US,2014-06-22,0.0674584863859559,-0.799772489886802
US,Country,US,2014-06-23,0.235721872070616,-0.564050617816186
US,Country,US,2014-06-24,0.00585870422928667,-0.558191913586899
US,Country,US,2014-06-25,-0.0450120946013142,-0.603204008188214
US,Country,US,2014-06-26,-0.100382155138419,-0.703586163326632
US,Country,US,2014-06-27,0.025841262450814,-0.677744900875818
US,Country,US,2014-06-28,-0.143115141242701,-0.820860042118519
US,Country,US,2014-06-29,0.0347732137431366,-0.786086828375383
US,Country,US,2014-06-30,0.241884850589171,-0.544201977786212
US,Country,US,2014-07-02,-0.034072390740547,-0.578274368526759
US,Country,US,2014-07-03,-0.170761639456526,-0.749036007983284
US,Country,US,2014-07-04,-0.0887841018818158,-0.8378201098651
US,Country,US,2014-07-05,0.0470261994199684,-0.790793910445132
US,Country,US,2014-07-06,0.191324230267591,-0.599469680177541
US,Country,US,2014-07-07,0.143310461610955,-0.456159218566586
US,Country,US,2014-07-08,0.0168082558571578,-0.439350962709428
US,Country,US,2014-07-09,-0.0779427375875393,-0.517293700296968
US,Country,US,2014-07-10,-0.044235866647223,-0.561529566944191
US,Country,US,2014-07-11,0.0253966335589708,-0.53613293338522
US,Country,US,2014-07-12,-0.207239286195486,-0.743372219580706
US,Country,US,2014-07-13,-0.0068622804219247,-0.75023450000263
US,Country,US,2014-07-14,0.269071242223924,-0.481163257778706
US,Country,US,2014-07-15,-0.0215539951830373,-0.502717252961744
US,Country,US,2014-07-16,-0.0147393270517968,-0.51745658001354
US,Country,US,2014-07-17,-0.0811193795465387,-0.598575959560079
US,Country,US,2014-07-18,-0.0753223168536821,-0.673898276413761
US,Country,US,2014-07-19,0.0135715042824523,-0.660326772131309
US,Country,US,2014-07-20,0.116786126484519,-0.54354064564679
US,Country,US,2014-07-21,0.0365640948130782,-0.506976550833712
US,Country,US,2014-07-22,0.0679150970629756,-0.439061453770736
US,Country,US,2014-07-23,-0.135452691050172,-0.574514144820909
US,Country,US,2014-07-24,0.0154668272958206,-0.559047317525088
US,Country,US,2014-07-25,-0.0478745276019129,-0.606921845127001
US,Country,US,2014-07-26,-0.152445646271668,-0.759367491398669
US,Country,US,2014-07-27,0.147583815932038,-0.611783675466631
US,Country,US,2014-07-28,0.162533723578206,-0.449249951888425
US,Country,US,2014-07-29,-0.0569930126362429,-0.506242964524668
US,Country,US,2014-07-30,-0.0376502283081675,-0.543893192832835
US,Country,US,2014-07-31,-0.0148867092480399,-0.558779902080875
US,Country,US,2014-08-02,-0.0221274198653119,-0.580907321946187
US,Country,US,2014-08-03,0.0717461716024098,-0.509161150343777
US,Country,US,2014-08-04,0.0661900226299255,-0.442971127713852
US,Country,US,2014-08-05,0.0620964578948544,-0.380874669818997
US,Country,US,2014-08-06,-0.0727291233320681,-0.453603793151065
US,Country,US,2014-08-07,-0.00844116138081307,-0.462044954531879
US,Country,US,2014-08-08,-0.0188163812164035,-0.480861335748282
US,Country,US,2014-08-09,-0.182020512746582,-0.662881848494864
US,Country,US,2014-08-10,0.115557827582058,-0.547324020912806
US,Country,US,2014-08-11,0.108672735893145,-0.438651285019661
US,Country,US,2014-08-12,-0.026563702362725,-0.465214987382386
US,Country,US,2014-08-13,0.0606003029301298,-0.404614684452256
US,Country,US,2014-08-14,-0.146701400142789,-0.551316084595045
US,Country,US,2014-08-15,-0.0207018216570891,-0.572017906252134
US,Country,US,2014-08-16,-0.105143995134894,-0.677161901387028
US,Country,US,2014-08-17,0.104792933140008,-0.57236896824702
US,Country,US,2014-08-18,0.0347166523648728,-0.537652315882147
US,Country,US,2014-08-19,0.0203483942254354,-0.517303921656712
US,Country,US,2014-08-20,-0.000193601476813567,-0.517497523133525
US,Country,US,2014-08-21,-0.00363845356932897,-0.521135976702854
US,Country,US,2014-08-22,-0.0430256807583807,-0.564161657461235
US,Country,US,2014-08-23,-0.0483905227106479,-0.612552180171883
US,Country,US,2014-08-24,0.107779978014244,-0.504772202157639
US,Country,US,2014-08-25,0.0318049273871643,-0.472967274770475
US,Country,US,2014-08-26,-0.00394481921566777,-0.476912093986143
US,Country,US,2014-08-27,0.00737618750357813,-0.469535906482564
US,Country,US,2014-08-28,-0.151644660917932,-0.621180567400496
US,Country,US,2014-08-29,-0.0616407794980042,-0.682821346898501
US,Country,US,2014-08-30,-0.0900742836933377,-0.772895630591838
US,Country,US,2014-08-31,0.128886526565825,-0.644009104026013
US,Country,US,2014-09-02,0.0321070058503583,-0.611902098175655
US,Country,US,2014-09-03,-0.0558307655882779,-0.667732863763933
US,Country,US,2014-09-04,0.0427250644746658,-0.625007799289267
US,Country,US,2014-09-05,-0.122308132486884,-0.747315931776151
US,Country,US,2014-09-06,-0.0589486164113201,-0.806264548187471
US,Country,US,2014-09-07,0.0474205858108501,-0.758843962376621
US,Country,US,2014-09-08,0.0706980563375934,-0.688145906039028
US,Country,US,2014-09-09,0.0248602479209531,-0.663285658118074
US,Country,US,2014-09-10,0.0404709345689875,-0.622814723549087
US,Country,US,2014-09-11,-0.144056774390316,-0.766871497939403
US,Country,US,2014-09-12,-0.0502039052199376,-0.81707540315934
US,Country,US,2014-09-13,0.0324219116515065,-0.784653491507834
US,Country,US,2014-09-14,-0.0422255748338503,-0.826879066341684
US,Country,US,2014-09-15,0.167693679448864,-0.65918538689282
US,Country,US,2014-09-16,0.0488422515721994,-0.61034313532062
US,Country,US,2014-09-17,-0.072443193816263,-0.682786329136884
US,Country,US,2014-09-18,0.0631735558691496,-0.619612773267734
US,Country,US,2014-09-19,-0.172152781261202,-0.791765554528936
US,Country,US,2014-09-20,0.00849115473659327,-0.783274399792343
US,Country,US,2014-09-21,0.0790577998415494,-0.704216599950794
US,Country,US,2014-09-22,0.00523558464518757,-0.698981015305606
US,Country,US,2014-09-23,0.0125516626579921,-0.686429352647614
US,Country,US,2014-09-24,0.000362450671369234,-0.686066901976245
US,Country,US,2014-09-25,-0.0286668227514583,-0.714733724727703
US,Country,US,2014-09-26,-0.0226594070054352,-0.737393131733138
US,Country,US,2014-09-27,-0.186917287980669,-0.924310419713808
US,Country,US,2014-09-28,0.137225732872021,-0.787084686841787
US,Country,US,2014-09-29,0.12147624107663,-0.665608445765157
US,Country,US,2014-09-30,0.0256867672151388,-0.639921678550018
US,Country,US,2014-10-02,0.0160955367433671,-0.623826141806651
US,Country,US,2014-10-03,-0.0667966837394023,-0.690622825546053
US,Country,US,2014-10-04,-0.0345072857866719,-0.725130111332725
US,Country,US,2014-10-05,-0.0131900821281142,-0.738320193460839
US,Country,US,2014-10-06,0.173834622304959,-0.56448557115588
US,Country,US,2014-10-07,0.0162935826607218,-0.548191988495158
US,Country,US,2014-10-08,-0.0472951358177885,-0.595487124312947
US,Country,US,2014-10-09,-0.0495664748854589,-0.645053599198406
US,Country,US,2014-10-10,-0.10545214958313,-0.750505748781536
US,Country,US,2014-10-11,-0.020641029534505,-0.771146778316041
US,Country,US,2014-10-12,0.0565003758739866,-0.714646402442054
US,Country,US,2014-10-13,0.0966710042196049,-0.617975398222449
US,Country,US,2014-10-14,0.125963215487077,-0.492012182735372
US,Country,US,2014-10-15,-0.0649119866474459,-0.556924169382818
US,Country,US,2014-10-16,-0.0352015819079204,-0.592125751290738
US,Country,US,2014-10-17,-0.0407099479785525,-0.632835699269291
US,Country,US,2014-10-18,-0.150891188374365,-0.783726887643656
US,Country,US,2014-10-19,0.154189636758577,-0.629537250885079
US,Country,US,2014-10-20,0.0981432474235826,-0.531394003461497
US,Country,US,2014-10-21,-0.0819226825017789,-0.613316685963276
US,Country,US,2014-10-22,0.0702670838496445,-0.543049602113631
US,Country,US,2014-10-23,-0.06442801989471,-0.607477622008341
US,Country,US,2014-10-24,-0.199397616725892,-0.806875238734233
US,Country,US,2014-10-25,0.14332541099661,-0.663549827737623
US,Country,US,2014-10-26,-0.042630170911479,-0.706179998649102
US,Country,US,2014-10-27,0.102343570484354,-0.603836428164749
US,Country,US,2014-10-28,0.000617856216440967,-0.603218571948307
US,Country,US,2014-10-29,-0.00595319538463783,-0.609171767332945
US,Country,US,2014-10-30,-0.0928673913166375,-0.702039158649583
US,Country,US,2014-10-31,-0.0886519872525955,-0.790691145902178
US,Country,US,2014-11-02,0.104900991600581,-0.685790154301597
US,Country,US,2014-11-03,0.0698829062755001,-0.615907248026097
US,Country,US,2014-11-04,-0.0268322319894786,-0.642739480015576
US,Country,US,2014-11-05,-0.0503177725011757,-0.693057252516751
US,Country,US,2014-11-06,0.0446687045782633,-0.648388547938488
US,Country,US,2014-11-07,-0.0830213339355081,-0.731409881873996
US,Country,US,2014-11-08,-0.0619913060559319,-0.793401187929928
US,Country,US,2014-11-09,0.00881108568938503,-0.784590102240543
US,Country,US,2014-11-10,0.0346696511194004,-0.749920451121142
US,Country,US,2014-11-11,0.0952692192191436,-0.654651231901999
US,Country,US,2014-11-12,0.0450563842158189,-0.60959484768618
US,Country,US,2014-11-13,-0.1432483899162,-0.75284323760238
US,Country,US,2014-11-14,0.0557455315748469,-0.697097706027533
US,Country,US,2014-11-15,-0.232406835315861,-0.929504541343394
US,Country,US,2014-11-16,0.0163762707919265,-0.913128270551467
US,Country,US,2014-11-17,0.184445754101858,-0.728682516449609
US,Country,US,2014-11-18,0.106766459125204,-0.621916057324406
US,Country,US,2014-11-19,-0.0444118886246276,-0.666327945949033
US,Country,US,2014-11-20,-0.106300438617293,-0.772628384566326
US,Country,US,2014-11-21,-0.0971213616599322,-0.869749746226259
US,Country,US,2014-11-22,-0.0971893184143877,-0.966939064640646
US,Country,US,2014-11-23,0.0548081589424051,-0.912130905698241
US,Country,US,2014-11-24,0.0982734023095487,-0.813857503388693
US,Country,US,2014-11-25,-0.0964973425656737,-0.910354845954366
US,Country,US,2014-11-26,-0.118565911933958,-1.02892075788832
US,Country,US,2014-11-27,-0.144575425064497,-1.17349618295282
US,Country,US,2014-11-28,0.0501146839018986,-1.12338149905092
US,Country,US,2014-11-29,0.148365487582624,-0.975016011468299
US,Country,US,2014-11-30,0.00173280277120913,-0.973283208697089
US,Country,US,2014-12-02,0.107856277261768,-0.865426931435321
US,Country,US,2014-12-03,-0.0374156731454207,-0.902842604580742
US,Country,US,2014-12-04,-0.0349155855885803,-0.937758190169322
US,Country,US,2014-12-05,-0.0498292536484225,-0.987587443817745
US,Country,US,2014-12-06,-0.124731325920562,-1.11231876973831
US,Country,US,2014-12-07,0.118231052680808,-0.994087717057498
US,Country,US,2014-12-08,0.174614878476298,-0.819472838581201
US,Country,US,2014-12-09,-0.11926048636449,-0.938733324945691
US,Country,US,2014-12-10,0.0030742147701052,-0.935659110175586
US,Country,US,2014-12-11,0.0039904436521869,-0.931668666523399
US,Country,US,2014-12-12,-0.143328306781541,-1.07499697330494
US,Country,US,2014-12-13,0.00167890045773697,-1.0733180728472
US,Country,US,2014-12-14,0.0598778842474997,-1.0134401885997
US,Country,US,2014-12-15,0.0875999601899775,-0.925840228409726
US,Country,US,2014-12-16,0.0612796887707987,-0.864560539638927
US,Country,US,2014-12-17,-0.123177699627367,-0.987738239266294
US,Country,US,2014-12-18,-0.00493836192838043,-0.992676601194674
US,Country,US,2014-12-19,0.00641548672975393,-0.98626111446492
US,Country,US,2014-12-20,-0.254473201269812,-1.24073431573473
US,Country,US,2014-12-21,0.0560231780289178,-1.18471113770582
US,Country,US,2014-12-22,0.302045366371751,-0.882665771334064
US,Country,US,2014-12-23,-0.124283310351149,-1.00694908168521
US,Country,US,2014-12-24,-0.214730958256251,-1.22168003994146
US,Country,US,2014-12-25,-0.151197471428471,-1.37287751136994
US,Country,US,2014-12-26,0.381750130431297,-0.991127380938638
US,Country,US,2014-12-27,0.0107536207394071,-0.980373760199231
US,Country,US,2014-12-28,0.293435309506262,-0.686938450692969
